;"LLUVIA POBL.
(mm)";"TEMPERATURA
  MEDIA (ºc)";"APORTACIONES A LA PRESA
(hm³)";"VOLUMEN EMBALSADO
(hm³)";"VOLUMEN PARA RIEGO
(m³)";"VOLUMEN PARA ABASTECIMIENTO
(m³)";"VOLUMEN VERTIDO
(m³)"
07/09/2011;0;28;0,052856743;152,335434;78044,4;46299,6;0
08/09/2011;0;29;-0,005041481;152,1659196;83908,8;49302;0
09/09/2011;0;28;-0,004248877;151,9964052;77202;52279,2;0
10/09/2011;0;29;0,042341149;151,8833956;66718,8;50025,6;0
11/09/2011;0;29;-0,002166424;151,7138812;82718,8;48319,2;0
12/09/2011;0;29,5;0,044293048;151,6008716;74635,2;52045,2;0
13/09/2011;0;27;-0,004536613;151,4313572;78390;49186,8;0
14/09/2011;0;26,5;0,035040046;151,3183476;73807,2;45921,6;0
15/09/2011;0;26;-0,013927386;151,1488332;80571,6;46148,4;0
16/09/2011;0;26;-0,006951362;150,9793188;76507,2;50421,6;0
17/09/2011;0;28,5;0,049435999;150,8663092;65584,8;48240;0
18/09/2011;0;25;-0,014778913;150,6967948;79221,6;50655,6;0
19/09/2011;0;24,5;0,026600937;150,5837852;67968;46231,2;0
20/09/2011;0;23;0,026659204;150,4707756;72342;45878,4;0
21/09/2011;0;23;-0,021224284;150,3012612;74210,4;52646,4;0
22/09/2011;0;23,5;0,020794668;150,1882516;68883;47444,4;0
23/09/2011;0;24;0,023877199;150,075242;68983,2;46490,4;0
24/09/2011;0;24;-0,039460165;149,9057276;62672,4;44294,4;0
25/09/2011;0;24,5;0,03751307;149,792718;78314,4;48006;0
26/09/2011;0;25;0,02682433;149,6797084;70034,4;46733,8;0
27/09/2011;0;24;-0,037681785;149,510194;73407,6;40435,2;0
28/09/2011;0;25,5;0,022612749;149,3971844;69278,4;41619,6;0
29/09/2011;0;24;2,451127039;149,22767;71967,6;45090;0
30/09/2011;0;24,5;0,074249717;149,1711652;64666,8;44193,6;0
01/10/2011;0;24;0,005675071;149,0581556;55044;42318;0
02/10/2011;0;23,5;0,029175129;148,945146;75099,6;44650,8;0
03/10/2011;0;22;-0,042028986;148,4366028;63511,2;44182,8;0,3403512
04/10/2011;0;23;0,028221709;148,3235932;70862,4;44636,4;0
05/10/2011;0;23;0,02596237;148,2105836;71827,2;45338,4;0
06/10/2011;0;23;-0,031624894;148,0410692;72309,6;42112,8;0
07/10/2011;0;22;0,014518273;147,9306031;67053,6;40618,8;0
08/10/2011;0;21,5;0,011004078;147,8201369;60418,8;39841,2;0
09/10/2011;0;22,5;0,030983669;147,7096708;74444,4;44690,4;0
10/10/2011;0;23,5;0,033265215;147,5992046;72367,2;44042,4;0
11/10/2011;0;25,5;-0,015788141;147,4335054;71269,2;42984;0
12/10/2011;0;25;0,026521357;147,3230393;70894,8;43261,2;0
13/10/2011;0;23,5;0,033908955;147,2125731;74995,2;47116,8;0
14/10/2011;0;21,5;-0,037893782;147,0468739;67888,8;42120;0
15/10/2011;0;20,5;0,006373605;146,9364077;58737,6;40870,6;0
16/10/2011;0;20,5;0,022418719;146,8259416;73418,4;46688,4;0
17/10/2011;0;20;0,013812403;146,7154754;64670,4;41839,2;0
18/10/2011;0;20,5;-0,035418467;146,5497762;68598;43372,8;0
19/10/2011;0;21;0,013036295;146,4393101;63655,2;44319,6;0
20/10/2011;0;21,5;0,01083556;146,3288439;64652,4;40021,2;0
21/10/2011;5,5;19,5;0,032782779;146,2736109;44164,8;42742,8;0
22/10/2011;2,1;19,5;0,014435472;146,2183778;27050,4;34862,4;0
23/10/2011;59,5;15,5;0,350599941;146,4945432;23421,6;36036;0
24/10/2011;0;16,5;0,020195285;146,4393101;23187,6;35604;0
25/10/2011;13,8;16,5;0,069147896;146,4393101;22910,4;36810;0
26/10/2011;4,2;17,5;0,060244779;146,4393101;17542,8;34383,6;0
27/10/2011;0;18,5;0,01614993;146,384077;20687,4;35172;0
28/10/2011;0;20,5;0,025589843;146,3288439;24998,4;37533,6;0
29/10/2011;0;20,5;0,014794203;146,2736109;19382,4;36237,6;0
30/10/2011;0;19;0,021938126;146,2183778;27813,6;37170;0
31/10/2011;0;19,5;0,012543116;146,1631447;22176;33969,6;0
01/11/2011;27,2;17,5;0,179147532;146,2736109;25527,6;37058,4;0
02/11/2011;39;16;0,602436698;146,8259416;16588,8;32961,6;0
03/11/2011;13,6;13;0,852830049;147,5992046;16916,4;38116,8;0
04/11/2011;0,2;13,5;0,073297596;147,5992046;20311,2;35701,2;0
05/11/2011;0;15,5;0,070103453;147,5992046;14392,8;32292;0
06/11/2011;0;15,5;0,066897209;147,5992046;18086,4;32083,2;0
07/11/2011;0;16,5;-0,005229408;147,102107;18194,4;34898,4;0,4259808
08/11/2011;0;16;0,063861826;147,102107;18468;36493,2;0
09/11/2011;0;16,5;0,007161025;147,0468739;16113,6;35157,6;0
10/11/2011;0;17;0,067266863;147,0468739;21402;36410,4;0
11/11/2011;0;17,5;0,009447336;146,9916408;20048,4;37404;0
12/11/2011;0;18;0,001385831;146,9364077;13708,8;34016,4;0
13/11/2011;3;15,5;0,053024482;146,9364077;17762,4;32482,8;0
14/11/2011;0;15,5;0,063486412;146,9364077;14054,4;35535,6;0
15/11/2011;0;15,5;0,012145572;146,8811747;21675,6;34588,8;0
16/11/2011;3,2;15,5;0,003355376;146,8259416;19227,6;33249,6;0
17/11/2011;0,2;15;0,053861553;146,8259416;17204,4;28879,2;0
18/11/2011;34,4;14,5;0,667916981;147,4335054;16887,6;33436,8;0
19/11/2011;17,2;13;1,164234525;148,5496124;12603,6;31604,4;0
20/11/2011;0;15,5;0,350121974;148,8321364;15991,2;31986;0
21/11/2011;0;13,5;0,133674561;148,8886412;15948;38232;0
22/11/2011;0;15,5;0,107872982;148,945146;15883,2;29876,4;0
23/11/2011;1,2;15,5;0,166271383;149,0581556;16207,2;32565,6;0
24/11/2011;0;15;0,059364044;149,0581556;17510,4;33436,8;0
25/11/2011;0;15;0,114810706;149,1146604;16160,4;30920,4;0
26/11/2011;0;14,5;0,05521385;149,1146604;11523,6;33026,4;0
27/11/2011;0;13,5;0,057800029;149,1146604;12610,8;36770,4;0
28/11/2011;0;13,5;0,061973919;149,1146604;18907,2;35770,4;0
29/11/2011;0;14,5;0,058132263;149,1146604;16059,6;35337,6;0
30/11/2011;0;14,5;0,050749698;149,1146604;14659,2;31039,2;0
01/12/2011;0,5;11;0,064846561;149,1146604;18036,2;35024;0
02/12/2011;0;12;0,006319798;149,0581556;22147,2;33382,8;0
03/12/2011;0;12,5;0,000619887;149,0016508;15696;34696,8;0
04/12/2011;0;13;0,059635049;149,0016508;18932,4;31726,8;0
05/12/2011;0;14,5;0,055200459;149,0016508;13158;33627,6;0
06/12/2011;0;14,5;0,060560249;149,0016508;15811,2;35773,2;0
07/12/2011;0;13;-0,002535301;148,945146;15951,6;31287,6;0
08/12/2011;0;11,5;0,065354924;148,945146;22611,6;37695,6;0
09/12/2011;0,3;14,5;0,007521718;148,8886412;18334,8;34477,2;0
10/12/2011;0;14,5;0,068380976;148,8886412;19548;32011,2;0
11/12/2011;0;13,5;0,025167586;148,8321364;29088;34084,8;0
12/12/2011;0;13,5;0,047530791;148,7756316;29347,2;35082;0,0250344
13/12/2011;0;16;0,023597509;148,7191268;23932,8;36558;0
14/12/2011;0;14,5;0,026588077;148,662622;28044;35442;0
15/12/2011;0;13,5;0,092045831;148,662622;29797,2;35359,2;0
16/12/2011;0;11,5;-0,029838183;148,5496124;31964,4;33289,2;0
17/12/2011;0;11,5;0,019048389;148,4931076;28861,2;35496;0
18/12/2011;0;10;0,020785605;148,4366028;33246;37328,4;0
19/12/2011;0;10,5;0,024291895;148,380098;33649,2;35956,8;0
20/12/2011;0;17;-0,020450869;148,2670884;34088,4;36658,8;0
21/12/2011;0;14,5;0,07761112;148,2670884;32788,8;35874;0
22/12/2011;0;12,5;0,029432141;148,2105836;40363,2;36068,4;0
23/12/2011;0;13,5;0,020759827;148,1540788;37047,6;37422;0
24/12/2011;0;12;0,010125422;148,097574;22467,6;36338,4;0
25/12/2011;0;10,5;0,060079311;148,097574;22777,2;33390;0
26/12/2011;0;11,5;0,01974785;148,0410692;29397,6;37915,2;0
27/12/2011;0;12;0,027424652;147,9858361;32954,4;37972,8;0
28/12/2011;0;11;0,024638371;147,9306031;30931,2;37771,2;0
29/12/2011;0;11,5;-0,029250961;147,8201369;31615,2;40111,2;0
30/12/2011;0;13,5;0,085510148;147,8201369;34711,2;40752;0
31/12/2011;0;14,5;0,018823095;147,7649038;22215,6;35658;0
01/01/2012;0;12,5;0,03338749;147,7096708;31608;38044,8;0
02/01/2012;0;13;0,047558101;147,6544377;34621,2;38300,4;0,0231768
03/01/2012;0;12;0,019965971;147,5992046;31683,6;36824,4;0
04/01/2012;0;20;0,041489109;147,5439715;38037,6;38059,2;0
05/01/2012;0;17,5;-0,014382509;147,4335054;37897,2;34228,8;0
06/01/2012;0;14;0,026116669;147,3782723;37332;36219,6;0
07/01/2012;0;11,5;0,021176584;147,3230393;32137,2;37033,2;0
08/01/2012;0;13;0,022780075;147,2678062;32158,8;36946,8;0
09/01/2012;0;12,5;0,077090269;147,2678062;29412;38214;0
10/01/2012;0;12;0,018851502;147,2125731;33246;35272,8;0
11/01/2012;0;13;0,075641285;147,2125731;32788,8;35060,4;0
12/01/2012;0;12,5;-0,027590788;147,102107;38149,2;37494,4;0
13/01/2012;0;11;0,034932288;147,0468739;32356,8;37231,2;0
14/01/2012;2,1;12,5;0,015371341;146,9916408;23414,4;35514;0
15/01/2012;3,1;8,5;0,05820001;146,9916408;17344,8;32515,2;0
16/01/2012;0;12,5;0,014302713;146,9364077;19292,4;38570,4;0
17/01/2012;0;12;0,014797123;146,8811747;23788,8;37350;0
18/01/2012;0;11;0,018799088;146,8259416;29642,4;33278,4;0
19/01/2012;0;10,5;0,029208989;146,7707085;39654;38678,4;0
20/01/2012;0;12;0,028352281;146,7154754;36230,4;37915,2;0
21/01/2012;0;11,5;0,019223017;146,6602424;29930,4;38419,2;0
22/01/2012;0;11,5;0,08296738;146,6602424;31420,8;39333,6;0
23/01/2012;0;12,5;0,021809831;146,6050093;31543,2;39394,8;0
24/01/2012;0;11,5;0,026787467;146,5497762;31536;39387,6;0
25/01/2012;0;11,5;0,005927966;146,4945432;14583,6;38811,6;0
26/01/2012;36,7;8,5;0,225834005;146,6602424;12618;33638,4;0
27/01/2012;0;11,5;0,058197754;146,6602424;19299,6;33346,8;0
28/01/2012;0;10,5;0,02992021;146,6050093;17514;34894,8;0
29/01/2012;0;10,5;0,011681867;146,5497762;22154,4;33663,6;0
30/01/2012;0;10;0,063504376;146,5497762;16311,6;33321,6;0
31/01/2012;0,4;14,5;0,030896759;146,4945432;23911,2;36147,6;0
01/02/2012;0;5;0,06322894;146,4393101;56635,2;35208;0
02/02/2012;0;3,5;-0,003141812;146,3288439;60105,6;36687,6;0
03/02/2012;0;3;0,010670779;146,2183778;52880,4;35571,6;0
04/02/2012;0;9;-0,012967652;146,1079116;45723,6;34610,4;0
05/02/2012;0;12,5;0,001878091;145,9974455;48290,4;37490,4;0
06/02/2012;0;10,5;0,080868982;145,9422124;46339,2;41281,2;0,0224784
07/02/2012;0;5,5;-0,002902804;145,8317463;52934,4;37486,8;0
08/02/2012;0;7;0,047185202;145,7765132;51800,4;37350;0
09/02/2012;0;11;0,019132096;145,6660471;57819,6;39178,8;0
10/02/2012;0;9,5;0,008054372;145,5555809;51058,8;38192,4;0
11/02/2012;0;8;-0,001835157;145,4451148;50544;37112,4;0
12/02/2012;0;7,5;0,011694766;145,3346486;68238;41234,4;0
13/02/2012;0;9,5;0,058444537;145,2794156;53625,6;37990,8;0
14/02/2012;0;11;-0,0101087;145,1689494;48585,6;37990,8;0
15/02/2012;4,2;11;0,095294078;145,1689494;45669,6;38048,4;0
16/02/2012;0;9;0,018246796;145,1137163;30538,8;35776,8;0
17/02/2012;0;10,5;0,016525195;145,0584833;25862,4;34876,8;0
18/02/2012;0;12;0,011835102;145,0032502;22428;34174,8;0
19/02/2012;0;11,5;0,018761957;144,9480171;25621,2;36259,2;0
20/02/2012;0;11;0,0907254;144,9480171;29721,6;38977,2;0
21/02/2012;0;10,5;0,02337926;144,892784;32947,2;36856,8;0
22/02/2012;0;11,5;-0,027132672;144,7823179;31910,4;36566,8;0
23/02/2012;0;12;0,042723925;144,7270848;41594,4;37659,6;0
24/02/2012;0;13;0,050776349;144,6718517;43200;37512;0
25/02/2012;0;17,5;0,004425631;144,5613856;40291,2;37224;0
26/02/2012;0;16,5;0,04512969;144,5061525;42526,8;40251,6;0
27/02/2012;0;14;0,03607387;144,4509195;40215,6;40104;0
28/02/2012;0;13;0,032125146;144,3956864;33674,4;38854,8;0
29/02/2012;10,6;12;0,028399786;144,3404533;40096,8;34750,8;0
01/03/2012;0,5;11;0,069673623;144,3404533;28177,2;34358,4;0
02/03/2012;0;15;0,021167631;144,2852202;23072,4;35762,4;0
03/03/2012;0;18;0,029081252;144,2299872;22734;34689,6;0
04/03/2012;0;16,5;0,031274432;144,1747541;30297,6;35910;0
05/03/2012;0;15;0,011102011;144,0642879;33573,6;35931,6;0,023
06/03/2012;0;15;0,039277093;144,0090549;35690,4;35794,8;0
07/03/2012;0;16;-0,000998493;143,8985887;37350;40338;0
08/03/2012;0;16;0,037658659;143,8433557;43592,4;41630,4;0
09/03/2012;0;11,5;0,041503516;143,7881226;43239,6;38710,8;0
10/03/2012;0;11,5;0,03855327;143,7328895;38548,8;36622,8;0
11/03/2012;0;13,5;-0,013806006;143,6224234;40899,6;36608,4;0
12/03/2012;0;15;0,047702899;143,5671903;41140,8;38271,6;0
13/03/2012;0;16,5;0,055937098;143,5119572;47714,4;39938,4;0
14/03/2012;0;15;-0,006885395;143,4014911;45511,2;38937,6;0
15/03/2012;0;14,5;0,058487446;143,346258;53240,4;38620,8;0
16/03/2012;0;17,5;0,002864998;143,2357918;49154,4;38505,6;0
17/03/2012;0;17;0,06249025;143,1805588;44647,2;37036,8;0
18/03/2012;26,7;15;0,109286014;143,1805588;48690;38754;0
19/03/2012;2,4;11,5;0,038661222;143,1253257;28386;39304,8;0
20/03/2012;0;12;0,083993115;143,1253257;26794,8;38091,6;0
21/03/2012;0;12,5;0,029371309;143,0700926;27889,2;39250,8;0
22/03/2012;0;15;0,035878223;143,0148596;37270,8;38563,2;0
23/03/2012;0;14;0,014103809;142,9596265;27979,2;34812;0
24/03/2012;0;14,5;0,011436349;142,9043934;25027,2;35643,6;0
25/03/2012;0;15,5;0,02584731;142,8491603;31924,8;33890,4;0
26/03/2012;0;15;0,028093977;142,7939273;42879,6;34452;0
27/03/2012;0;17;0,043192685;142,7386942;38829,6;36165,6;0
28/03/2012;0;15,5;-0,014252539;142,628228;44474,4;38124;0
29/03/2012;0;16;0,049867777;142,572995;47782,8;39895,2;0
30/03/2012;0;16;-0,007544079;142,4640322;41040;40788;0
31/03/2012;0;17,5;0,050468799;142,4103025;38804,4;43632;0
01/04/2012;1,7;17;0,052090833;142,3565728;53290,8;42739,2;0
02/04/2012;8,3;15;0,050276701;142,302843;39841,2;35784;0,021312
03/04/2012;0;13,5;-0,000885491;142,1953836;44931,6;34466,4;0
04/04/2012;1,8;12;0,038582723;142,1416539;48225,6;38109,6;0
05/04/2012;1,2;12,5;0,025938172;142,0879242;32191,2;36068,4;0
06/04/2012;0;13;0,045579349;142,0341945;46299,6;36172,8;0
07/04/2012;0;15;0,046197826;141,9804648;39920,4;36658,8;0
08/04/2012;0;18;0,02249157;141,8730053;60980,4;41292;0
09/04/2012;0;18,5;0,025709059;141,7655459;54907,2;43002;0
10/04/2012;0;18,5;0,030898836;141,6580865;58276,8;42670,8;0
11/04/2012;0;15;0,013965746;141,550627;49341,6;43362;0
12/04/2012;0;14,5;0,012164802;141,4431676;57160,8;42422,4;0
13/04/2012;2,6;13;0,047546436;141,3894379;47174,4;42188,4;0
14/04/2012;2;11;-0,007304272;141,2819785;38649,6;39855,6;0
15/04/2012;0;13;0,022839956;141,174519;53982;40071,6;0
16/04/2012;0;17,5;0,031909894;141,0670596;62125,2;39934,8;0
17/04/2012;0;16,5;0,03120342;140,9596002;61574,4;40338;0
18/04/2012;0;14,5;0,001962963;140,8521408;50544;36190,8;0
19/04/2012;0;18;0,025670421;140,7446813;61185,6;38469,6;0
20/04/2012;0;20,5;0,08777186;140,6909516;55616,4;41623,2;0
21/04/2012;0;20;0,025857883;140,5834922;48510;43264,8;0
22/04/2012;0;19,5;-0,011648624;140,4223031;61574,4;44298;0
23/04/2012;0;18,5;0,04026435;140,3148436;58356;44643,6;0
24/04/2012;0;19;0,03098821;140,2073842;63352,8;46011,6;0
25/04/2012;0;19,5;0,03158117;140,0999248;60818,4;45385,2;0
26/04/2012;0,7;20,5;0,031935281;139,9924653;67528,8;43887,6;0
27/04/2012;16;13,5;0,091806754;139,9924653;41292;36525,6;0
28/04/2012;15;9,5;0,116060026;140,0461951;25344;34833,6;0
29/04/2012;1,5;14;0,070853157;140,0461951;27608,4;37324,8;0
30/04/2012;0;15;0,076952717;140,0461951;23166;32259,6;0
01/05/2012;0;16;0,088229562;140,0461951;29019,6;33915,6;0
02/05/2012;0;16,5;0,033895174;139,9924653;35038,8;36982,8;0
03/05/2012;0;17;0,038106323;139,9387356;37688,4;37472,4;0
04/05/2012;9,1;13,5;0,135016246;139,9924653;31125,6;38862;0
05/05/2012;0;17;0,140306876;140,0461951;23320,8;37962;0
06/05/2012;0;20;0,04874535;139,9924653;36147,6;38887,2;0
07/05/2012;0;20;0,054048543;139,9387356;14622,8;49381,2;0,021182
08/05/2012;0;23;0,083566296;139,9387356;28202,4;20937,6;0
09/05/2012;0;24;0,075587105;139,8850059;60332,4;36180;0
10/05/2012;0;24;0,031843853;139,7775465;62856;40971,6;0
11/05/2012;0;24,5;0,024498996;139,6700871;58870,8;43002;0
12/05/2012;0;26,5;0,023178685;139,5626276;51573,6;40939,2;0
13/05/2012;0;26,5;0,038185816;139,4551682;63831,6;44244;0
14/05/2012;0;22,5;0,032658744;139,3477088;61567,2;45828;0
15/05/2012;0;21;0,028955378;139,2402493;65512,8;45165,6;0
16/05/2012;0;21;0,02399616;139,1327899;63968,4;41763,6;0
17/05/2012;0;22,5;0,036507721;139,0253305;66423,6;41655,6;0
18/05/2012;0;21,5;0,028433534;138,9178711;63673,2;38491,2;0
19/05/2012;2,9;15,5;-0,00877874;138,8104116;46033,2;38199,6;0
20/05/2012;0;17;0,026219125;138,7029522;54612;39488,4;0
21/05/2012;0;21;0,02901129;138,5954928;63867,6;39459,6;0
22/05/2012;0;24;0,041912521;138,4880334;65332,8;42897,6;0
23/05/2012;0;23,5;0,038519648;138,3805739;63180;45950,4;0
24/05/2012;0;23,5;-0,002644904;138,2193848;74714,4;47008,8;0
25/05/2012;0;26;0,050145581;138,1119254;66970,8;46364,4;0
26/05/2012;0;25;0,02224015;138,0044659;53377,2;40604,4;0
27/05/2012;0;22,5;0,038950716;137,8970065;74260,8;47106;0
28/05/2012;0;23;0,041195056;137,7895471;66308,4;48261,6;0
29/05/2012;0;23;-0,028802131;137,6283579;67053,6;44578,8;0
30/05/2012;0;27;0,043166535;137,5208985;71557,2;43963,2;0
31/05/2012;0;27;0,003517312;137,3597094;77857,2;43797,6;0
01/06/2012;0;27,5;0,055296421;137,2522499;76572;45810;0
02/06/2012;0;28,5;-0,001188508;137,0923521;69861,6;45320,4;0
03/06/2012;0;26,5;-0,032047247;136,8825983;80456,4;45817,2;0
04/06/2012;0;25;0,06955909;136,7777214;76014;44654,4;0,021441
05/06/2012;0;26;0,006521036;136,620406;79383,6;46328,4;0
06/06/2012;0;29;0,086821049;136,5155291;79131,6;48531,6;0
07/06/2012;0;27;-0,012046806;136,3057753;85888,8;47325,6;0
08/06/2012;0;28;0,024414944;136,14846;81576;46807,2;0
09/06/2012;0;30;0,027354084;135,9911446;73850,4;45378;0
10/06/2012;0;27;0,002407511;135,7813909;90291,6;50702,4;0
11/06/2012;0;24;-0,028634994;135,5716371;83196;50004;0
12/06/2012;0;24;0,067563067;135,4667602;88056;48596,4;0
13/06/2012;0;23,5;0,010059627;135,3094448;83016;45972;0
14/06/2012;0;24;0,023415618;135,1521295;90129,6;51195,6;0
15/06/2012;0;25,5;0,017499682;134,9948141;86155,2;48762;0
16/06/2012;0;26;0,004573543;134,8374988;75603,6;51141,6;0
17/06/2012;0;26,5;0,063589912;134,7326219;87854,4;49158;0
18/06/2012;0;26,5;0,005651345;134,5753065;80895,6;48024;0
19/06/2012;0;27,5;0,030625128;134,4179912;93531,6;47829,6;0
20/06/2012;0;29,5;-0,065540119;134,155799;91652,4;49600,8;0
21/06/2012;0;29;0,039341246;133,9984836;91375,2;48362,4;0
22/06/2012;0;28,5;0,08510331;133,8936067;87296,4;51537,6;0
23/06/2012;0;28;0,011162066;133,7362914;74210,4;49942,8;0
24/06/2012;0;27,5;-0,002001068;133,578976;88574,4;51109,2;0
25/06/2012;0;28,5;0,008122666;133,4216607;83282,4;50400;0
26/06/2012;0;29,5;0,059492436;133,3167838;82177,2;48373,2;0
27/06/2012;0;32;-0,026532392;133,10703;84106,8;49222,8;0
28/06/2012;0;32;0,041429944;132,9497147;93895,2;48769,2;0
29/06/2012;0;29;-0,002987354;132,7399609;89708,4;50148;0
30/06/2012;0;26,5;0,021450033;132,5826455;83397,6;48207,6;0
01/07/2012;0;26;-0,026533497;132,3728917;91659,6;50148;0
02/07/2012;0;27;-0,004463246;132,1631379;89539,2;51861,6;0,023558
03/07/2012;0;26,5;0,029999468;132,0058226;92293,2;47491,2;0
04/07/2012;0;30;0,019999491;131,7992121;95389,2;55360,8;0
05/07/2012;0;27,5;0,040899763;131,6466118;98110,8;54655,2;0
06/07/2012;0;26,5;-0,025165782;131,4431447;94165,2;52718,4;0
07/07/2012;0;29;0,069997359;131,3414111;80326,8;50223,6;0
08/07/2012;0;28,5;-0,014140597;131,137944;96048;50601,6;0
09/07/2012;0;30,5;0,094171256;131,0362105;91670,4;51303,6;0
10/07/2012;0;31;-0,043492203;130,7818766;96246;53528,4;0
11/07/2012;0;28,5;0,027341232;130,6292762;92440,8;54172,8;0
12/07/2012;0;28,5;-0,006380213;130,4258091;101246,4;54867,6;0
13/07/2012;0;30;0,000131034;130,222342;101325,6;54183,6;0
14/07/2012;0;29,5;-0,001351328;130,0697417;84373,2;52052,4;0
15/07/2012;0;26,5;0,018463244;129,9171413;96807,6;53827,2;0
16/07/2012;0;27;-0,014385891;129,7136742;94964,4;56876,4;0
17/07/2012;0;28;0,036287065;129,5610739;94680;54450;0
18/07/2012;0;28,5;-0,008523763;129,3576068;95896,8;57297,6;0
19/07/2012;0;30;0,006232328;129,1541396;102045,6;56289,6;0
20/07/2012;0;29;0,032687788;129,0015393;93103,2;54075,6;0
21/07/2012;0;28;0,015057539;128,848939;84999,6;50166;0
22/07/2012;0;27,5;0,025278864;128,6963386;96674,4;53812,8;0
23/07/2012;0;27,5;-0,033010066;128,4928715;84351,6;52664,4;0
24/07/2012;0;27,5;0,026978016;128,3402712;96656,4;53053,2;0
25/07/2012;0;27,5;-0,022107729;128,1368041;95821,2;51152,4;0
26/07/2012;0;27;0,000878988;127,9333369;101822,4;58075,2;0
27/07/2012;0;28,5;0,045389984;127,7807366;95695,2;60408;0
28/07/2012;0;29;-0,020907462;127,5772695;83235,6;57484,8;0
29/07/2012;0;28,5;0,030529645;127,4246691;100375,2;53542,8;0
30/07/2012;0;29;-0,026271992;127,221202;94294,8;51206,4;0
31/07/2012;0;30,5;0,047059805;127,0686017;104407,2;54036;0
01/08/2012;0;33,5;-0,003694195;126,8651346;97776;60325,2;0
02/08/2012;0;28,5;0,040936162;126,7151891;101026,8;58251,6;0
03/08/2012;0;28;-0,020387657;126,5170317;92347,2;54356,4;0
04/08/2012;0;30;0,043097567;126,3684136;83638,8;52506;0
05/08/2012;0;28,5;-0,046399611;126,1207169;100893,6;58410;0
06/08/2012;0;28;0,00710777;125,9225595;96944,4;58010,4;0,021348
07/08/2012;0;28,5;0,035056955;125,7739414;98150,4;58582,8;0
08/08/2012;0;29,5;-0,005094464;125,575784;98244;55947,6;0
09/08/2012;0;32;0,056905859;125,4271659;101883,6;57333,6;0
10/08/2012;0;33,5;0,04869162;125,2785479;90961,2;56599,2;0
11/08/2012;0;33,5;0,012638066;125,0803905;90784,8;56404,8;0
12/08/2012;0;30,5;0,004950906;124,8822331;101300,4;58129,2;0
13/08/2012;0;29,5;-0,002986036;124,6840757;94942,8;60566,4;0
14/08/2012;0;31;-0,004882959;124,4859183;91900,8;59281,2;0
15/08/2012;0;31,5;0,038946549;124,3373002;97081,2;52880,4;0
16/08/2012;0;30,5;0,001102748;124,1391428;101412;58806;0
17/08/2012;0;29,5;0,024964422;123,9905247;92224,8;58644;0
18/08/2012;0;28,5;0,001518025;123,8419067;78944,4;53431,2;0
19/08/2012;0;29,5;-0,014884893;123,6437493;96408;57790,8;0
20/08/2012;0;29,5;0,037652668;123,4951312;92930,4;59860,8;0
21/08/2012;0;29;-0,009113972;123,2969738;94399,2;61203,6;0
22/08/2012;0;28;0,048511044;123,1483558;95688;55746;0
23/08/2012;0;32,5;-0,016520454;122,900659;102420;59086,8;0
24/08/2012;0;33;0,016666865;122,7025016;96274,8;59252,4;0
25/08/2012;0;30;0,028234338;122,5538835;83502;53690,4;0
26/08/2012;0;28;-0,012657289;122,3557261;97560;58107,6;0
27/08/2012;0;30;-0,012620515;122,1575687;90806,4;60048;0
28/08/2012;0;28,5;0,045076838;122,0089507;97185,6;54536,4;0
29/08/2012;0;31;-0,00371312;121,8123091;90824,4;52380;0
30/08/2012;0;28;0,031035602;121,6682388;94683,6;55094,4;0
31/08/2012;0;26;-0,026692803;121,4761449;85399,2;54216;0
01/09/2012;0;26;0,003949768;121,3320745;74656,8;46627,2;0
02/09/2012;0;24;0,023974521;121,1880041;90216;49658,4;0
03/09/2012;0;24,5;-0,003473611;120,9959103;89193,6;51854,4;0,020404
04/09/2012;0;25,5;-0,030085472;120,8038164;88509,6;47815,2;0
05/09/2012;0;26;0,017392328;120,6597461;85226,4;52027,2;0
06/09/2012;0;26,5;0,012867547;120,5156757;84700,8;49500;0
07/09/2012;0;25,5;0,015662801;120,3716053;82738,8;50893,2;0
08/09/2012;0;25;0,002855981;120,2275349;73933,2;44499,6;0
09/09/2012;0;24,5;0,033094644;120,131488;66276;32457,6;0
10/09/2012;0;26;-0,030705242;119,9393941;83268;48711,6;0
11/09/2012;0;27;-0,024975093;119,7473003;85266;44290,8;0
12/09/2012;0;26,5;0,022139567;119,6032299;85971,6;48963,6;0
13/09/2012;0;25;0,014019642;119,4591595;87908,4;46144,8;0
14/09/2012;0;26;0,016758783;119,3150891;82144,8;46022,4;0
15/09/2012;0;27;0,006563994;119,1710187;71730;44830,8;0
16/09/2012;0;26,5;0,015299483;119,0269483;87199,2;43880,4;0
17/09/2012;0;26;0,008885505;118,882878;82170;54018;0
18/09/2012;0;27;-0,034511696;118,6907841;82566;48218,4;0
19/09/2012;0;26,5;0,046505491;118,5947372;81352,8;38721,6;0
20/09/2012;0;25,5;0,00296091;118,4506668;82710;42818,4;0
21/09/2012;0;26,5;0,004917675;118,3065964;77983,2;46656;0
